"x1";"x2";"x3";"x4"
-1,71901805675912;0,555358496697761;-0,989708816555259;-3,65575143039957
-0,749727196223905;-0,534612007844907;-1,87247550959904;-2,27399285701065
-2,22398673456829;-2,48036543141641;2,53139583199736;-5,09683904966237
-3,60029656060631;-0,773009837156268;3,38626691794892;-7,07021816612452
-2,97520354892373;-4,86078872817369;2,66205713524337;-6,3646142066285
-1,86993235706613;-2,67526978836584;0,626281939039974;-4,12631906892959
-0,981281545856765;2,36862724499237;-1,94926666168872;-3,09068704124183
-1,39574558181563;0,675990417399468;-4,47283385539651;-2,15004588520731
-1,28531193953379;2,05163041104839;-1,20165847915358;-2,53840534347674
-1,85009423269723;-1,32726807732668;-6,27573931890275;-3,60644737679198
-1,02890404469625;-1,60704358070381;-2,92653850353015;-2,70875409670951
-1,10198738650274;-1,99072165160313;1,47773895383424;-3,67715178957522
-1,09880395107701;-1,54008766049083;-0,553429417914222;-2,56963045249651
-4,19274374042642;-4,30823396323563;-3,76258177810624;-8,58283338149553
-1,33155518564466;-1,3978737402191;-2,60013350075686;-2,6662171818549
-1,48548391212217;-0,942565366607648;-1,65434380991834;-3,8157212768248
-1,10346810368364;-1,96160993559206;1,2320375744189;-2,2509100048169
-0,253470703909692;-1,46227669955717;-3,27382820097218;-1,47622438957028
-1,4001487583485;-0,942035918435485;0,569366769525135;-2,85457305942748
-3,38342892875509;-3,50900821160885;-3,80973406259705;-6,90768308071685
-1,26170914740345;-3,03115420923627;1,66904688617443;-3,06447585262823
-2,70923008761345;-0,80747386845499;-4,70976971901057;-5,6243529368193
-0,31672527471453;2,70184600482849;2,24304139061035;-1,51132185678106
-0,998321716544527;-2,18540078426091;-8,42800324252922;-2,82610628154766
-2,84401994449271;-5,35709774977487;0,512992464385313;-6,03569157859516
-3,24007045917542;-1,85641200220179;-5,40008278144828;-6,42707219244499
-1,22335079360586;-2,77639370191264;-0,106522384357876;-3,60618664544904
-1,16630773824696;-4,35402243190284;-2,33078935833532;-3,08806981838796
-1,24811895927297;-1,6853878693946;-2,34137651490224;-3,74224016286032
-0,264377696592211;-2,79242180943874;-2,31941541260787;-1,05761350296298
-0,811804271101394;-3,52534949983309;0,323067971592157;-1,96357252036608
-1,55746886645242;1,24370860040178;-1,18330176316498;-2,15166756353645
-1,74132545434936;-1,63593673082255;-3,52200118006731;-3,91226347008765
-2,4187166478176;-0,557855801026904;0,227466740322754;-4,65473167238497
-1,02022353513566;-0,389344382659909;-4,56260038456367;-3,54154948226436
0,153324709927946;-0,530403734995606;-0,127471427278822;-0,61299718788739
-1,82514847473023;0,0384071290449661;6,75156943888897;-5,89792268524552
-3,1225415459621;-0,931871767276433;3,06120599916466;-5,8507035835434
-1,20365394692619;0,609770858228651;-1,99047533549958;-3,13429153239034
-3,10976901000215;-5,65196322661735;-2,14168437137232;-6,2490784125962
-1,62667358052653;-4,04008230219332;-2,4595321678854;-3,87112603193274
-0,183219099179763;-2,9090447102177;1,73525718125139;-1,93308001544388
-2,09907456512613;-0,830172944745916;-6,31981700171599;-3,94637810615579
0,299321023414918;-1,13716095521068;-1,69853618339411;-0,187191815611431
-1,46609239242322;-2,01437116961046;2,27783376010162;-3,45296312051897
-0,000868478137575623;-0,205313093461879;-1,37312407336131;-1,31491754902868
-2,40720521332939;-0,346897790734764;-0,416550546771148;-5,22479796279979
-2,57026314921154;-2,8058200776687;-2,97301617601971;-4,58578110097764
-3,00053585284767;-1,68978525384042;0,430823741454215;-5,72551942024452
-2,43175962279294;-0,860972699706663;-1,35406963509758;-4,81535616995239
-2,99892460173967;-2,96098689890746;-0,494616685470092;-6,29561478080093
-1,43266969420998;-0,423639096693706;3,46352415671111;-3,06854155751332
-2,35115220155307;-2,59532444834159;-0,638326041451538;-4,52467285218267
-3,14888962681809;-0,731624657083921;-1,26441812826788;-6,61421819773111
0,265512220150804;4,02736139898159;-0,93786015828849;-0,778231744823709
-3,32642543922788;-1,73036359381955;-2,26446487114381;-7,41486021511192
-2,28571052466662;-3,78266016957723;-0,756983148288672;-4,54011506354374
-1,44831813394724;0,876294447658358;-2,4635482583788;-3,42596345013099
-2,10831135551733;0,786334873315031;2,00995834504962;-2,89082568519899
-3,25766924769022;-7,50199682646152;-0,23134198987067;-5,62692637593893
-1,58880826437845;0,113444676906666;-0,279399482594099;-4,95877825573013
-2,52819234425243;-1,52753539075481;-0,0288382365294493;-5,79146234560174
-1,41500613092702;-1,68782711224971;-0,677310592691018;-4,79853810159316
-1,1785959090379;-2,033727492307;-3,10167674985874;-3,76544629728128
-1,9045004769328;-1,40954210134233;-6,82780613288476;-4,9754528184292
-1,6064539500715;0,112265632237193;3,55274477586556;-3,46459580206273
-2,26695332138733;-0,491929608582419;-1,02764756672943;-4,17321551555374
-2,33644837236497;-0,264702297425439;-0,892936104057821;-5,57015232216182
-3,61464445273278;-4,61552866146899;-1,89590179593625;-6,19462504988342
-2,88089508391128;-0,22897310849905;1,03147834931394;-6,08600902549968
-1,69676165578348;-1,0608371935496;3,2187332046972;-4,00422770716801
-3,40539883097157;-7,24314754814623;-1,71367574346457;-6,67160844557708
-1,5008209222765;-2,0293755833505;-2,01791035201286;-3,86520424698865
-2,83233285180117;-4,20983512403593;-0,171912974167495;-6,95225057099872
-2,89120081364581;-0,740013394506908;-0,447654993636891;-6,33342277215301
-1,23195946606005;0,466997965059828;-6,68855430159618;-2,5845395200139
-1,21619111805043;-0,878222905172649;1,63296673586979;-1,60264514065598
-2,01488113929971;-0,863857864792734;-0,0858889938880545;-4,47588186467357
-2,7068276041094;-0,685771865615211;-2,83067349742369;-5,05869619480099
-1,24270030103968;-2,83025910748036;0,609501911394756;-4,0130052188366
-3,55426238001072;-4,73918747493579;1,33222237757423;-7,01808258727079
-3,38317806756355;-1,38113100220236;1,40738173229889;-6,92491316704427
-3,27244470133177;-2,95478702767788;3,27160327424163;-6,5526831394422
-1,31832797853605;-4,26922815654238;2,65148952681121;-2,61617127638948
-2,01228767807582;0,625376032695896;-6,02916640544139;-4,51329232946806
-3,21555209471906;-1,67550608094703;-0,869482298603414;-7,24309976891021
-2,78122851089779;-0,364111956474812;0,317831844613134;-5,38452224915284
-0,589859900118897;-2,09185842053639;-0,0159798536901476;-2,62630816209727
-3,41311749819084;-2,91101523447463;-1,88916261181303;-6,8811297074421
-1,92236958276772;-0,60228329083306;-1,33796090080256;-4,3056070958696
-2,91284181423571;-2,14998451392155;-1,82584600796067;-6,03158926454938
-0,235635401737666;-4,43641858466914;-1,80397966341757;-0,0937720192952398
-3,77510563842524;-2,42069718951416;-2,40031717375075;-8,09042663134384
-1,43746219115482;0,133506875202351;-0,379784733757256;-2,72239529610632
-0,976799519469498;0,326778141017904;-1,03711310418784;-3,80968348191476
-2,46467571728883;-1,36389350091886;-1,63458313769357;-5,37390407368276
-1,68270451471576;-0,962860883263515;-0,300077285305111;-3,0338254739893
-2,56933396131743;-1,85213769368485;1,01133215328367;-5,3113331712001
-1,21078691310447;-0,755101018632323;-0,189650276182643;-2,16888009144364
-1,30329524638042;-1,80312928152299;-1,85361567716032;-4,06337250744109
-0,230077393844277;-1,24674573886113;-0,74293994600308;-1,48949732545034
-0,788323196689213;1,79807417124129;0,840162373495928;-1,70438932579647
-2,82697558973114;-2,65070783411931;1,23673326595727;-5,88079430937967
-2,39972527254986;-3,19047686300372;-3,3401208287166;-5,04962456431783
-1,66493216336811;-5,9244052246343;4,80258960103107;-3,90872920600242
-1,75682216603927;-1,22448334833113;-0,449894874660869;-4,40359754140629
-0,942872954299825;-2,20564945458691;1,05556748550232;-3,17254682551695
-1,90511579024094;0,104906938450388;-0,820350046401252;-4,04815297460726
-0,603194145241207;-0,985714119890024;-1,22326319902615;-1,79684712101868
-2,50124089436201;1,83961822847934;-1,1862675945487;-4,71564957594844
-2,14786430574463;-0,769686246351967;-2,38660158449251;-5,64503908486157
-1,7754726948026;4,01413504752998;-0,291826584757186;-3,51764079954337
-0,746297156727278;-1,44751692488427;1,44522503267603;-1,76207550272624
-0,806443470690501;-4,25927201058906;-4,66447452506623;-2,13383249095722
-2,03288797558141;1,91595909372863;2,25337507460791;-4,94219668655545
-2,75019086231732;-0,53624967787912;-4,01403662301697;-5,89948950013416
-2,42413474564766;-0,521809565172879;2,03153737984657;-5,27203355796608
-1,65108074650367;-1,30513383184811;1,73932480001024;-1,79960182285923
-1,33798707052269;1,07160071728516;-4,73235139521294;-4,21129422376602
-1,73243568272185;-2,85805224813276;1,54823644702677;-5,17783048109597
-2,50429768332158;-2,06978291908284;3,26725654850874;-6,09112553624865
-2,12918638252132;-0,692200213623759;0,13642285769957;-5,19517958786105
-0,29088889304269;1,41266283734079;-5,95694783220982;-1,48142628828247
0,24140070300375;-1,16208841427268;-0,207993438582901;-0,55142286628633
-1,38151364363125;-1,67922689619305;-1,28673148975762;-2,77890574832029
-2,49227394297169;-5,22029166355039;-2,26602098143216;-4,64498952868763
-1,98806987000894;-0,0841231704875087;-0,341497091552472;-5,47555569395674
-2,29686557062508;1,89138623942857;-2,79721686998522;-4,14868804245719
-1,96989793857577;-6,01084993694461;4,37995812642934;-4,59698598915258
-0,23029921352578;-1,31534367402337;0,892593906417469;-1,30078765488813
-0,523472755207341;-4,54154146051479;0,732730834951159;-1,75842086573107
-1,224453196045;1,60886522616947;1,11706621952177;-3,84443976180042
-1,54808750340735;-1,58626184228931;-1,98224793408824;-3,68568128591543
-0,304902040282319;-2,88288643355324;1,63917784007763;-2,24591682334887
-1,66033186018919;1,24242502867736;-0,472220318824334;-4,56935912940936
-1,35289404552764;-1,28274839122502;4,17654146833099;-3,24750860753149
-0,246968499069601;-4,69639113522786;4,80462116538672;-1,66191806589919
-1,68290647299639;-1,32526118165327;-3,08879440580186;-1,95580412306183
-2,42117165593303;-4,0216576554444;1,11439188231215;-4,26241588540363
-3,19438007799302;-1,61670267735792;-1,51603994629698;-6,74594879411547
-1,54509193538954;1,01418394043775;-4,2780101717038;-3,15447554305296
-2,52787323901022;-2,2364744522053;-4,9243390887748;-5,19732443122675
-0,515071334917841;0,26314328228415;-0,361414632026434;-2,48823468016521
-0,214365653564398;-3,68023477298005;-5,59519254691319;-1,21615250011165
-2,38820592217944;-1,85905863859082;0,262749098065668;-4,88546931419082
-3,88262265532243;-3,73503982294155;0,070628342121942;-7,49467304233953
-3,15806969590757;-2,51234902426004;-1,2855684480922;-6,34748785818172
-2,37818467311243;-3,68910183646097;3,15848955483125;-5,68518205701883
-2,53001317258776;-4,75749189628129;-5,46077005799351;-4,81594941126796
-0,378224714646436;0,966537641655174;9,70451839611048;-1,31712597709505
-1,59579065639839;-1,05119565660189;-3,69175522242098;-3,44382539261567
-1,21671420541203;-1,11245659570593;0,732652877228281;-3,95870969389945
-1,90588146905036;-1,12958817783634;1,34659720663525;-3,06479739754892
-2,90938293879351;-3,08855692324461;-0,205431023379484;-5,97065398285183
-3,09568615676801;-3,62536755454383;-5,82673335152417;-6,6546877028522
-2,1008931440972;-1,0740768382045;0,170553761276798;-4,43829722971062
-2,95549867677933;0,65387607998774;1,99535549576141;-6,66608312873846
-3,5723792925676;-2,37725689853084;1,14519770100732;-7,05029726424998
-2,80398690367274;-3,63050472955951;-2,33711317349848;-6,79459187139953
-3,03963104927666;-3,97451861392835;-4,31914790972162;-6,43066390304971
-2,69502280473799;3,55629289911831;2,49018609632036;-5,51170569475648
-2,76801563433958;-3,14718477503517;0,119668826383244;-4,84697306751485
-2,36925406810564;-3,32685607303036;-2,28578197772115;-4,54385649563185
-1,29721264277305;-1,29022041656528;-5,88379966814043;-2,02574168914124
-2,03277080555044;-1,09373298345823;-5,44422945357625;-3,94085210153891
-3,98158156462569;-4,75590378087431;-7,92129090507091;-7,58472242496554
-1,90382929708293;-0,799643416865286;0,872392818725992;-3,96368780863962
-1,96929125072194;-1,06109333060718;1,15266131778331;-5,57000011741273
-1,14473734748263;1,75750587864267;1,38558416806034;-3,03929540455703
0,0295838414692962;-0,675363162057194;0,191540019943842;-0,660229011145273
-3,11768733310441;-1,21927137834767;-3,12919445169172;-6,20379497243617
-2,45379523236368;-3,02556696086761;-1,98624068400351;-6,04756262887801
-3,67501365061379;-1,39761933678428;-0,0656013070090999;-7,98625790935823
-2,10992330416939;-2,20463068972819;-2,96858479367336;-5,674812859406
-2,42982262314028;0,237219794136239;-8,72714453592807;-4,3423539378667
-0,958404613085427;-0,759366828418631;0,953964972731535;-2,30202571038955
-0,551461445098375;-5,87694356265883;-1,38619983011762;-1,90781942237067
-1,19498887786614;1,20337365074093;4,1402351463707;-3,24574709480304
-0,590480489873286;-0,881397486241649;4,59769201475995;-3,67155534890728
0,412540564126673;-1,01902162413871;-0,456334341131867;0,0952283260437515
-2,34372784574054;-3,31407900775492;-0,761756108173333;-5,07551838581884
-0,824316222312974;-1,35962491154827;4,38357722143685;-2,09691722321084
-3,25278660791928;-5,57901134042473;-2,21329049768877;-6,22623171918494
-0,85762396134861;-4,20356492286887;-1,12543042504095;-2,59371759305448
-1,38147393813791;-3,37222495730254;-3,33192373379202;-2,89316018248824
-0,889736937818501;0,14061901158859;-0,631474898317196;-2,31739964528394
-0,996533952812079;-0,731266091514248;-2,50777056840687;-2,67539945510862
-0,482314658591429;3,10092693452444;6,16661661721785;-1,92076449907937
-1,27340312558892;-1,32540494277996;-2,40695685120192;-3,81263602683354
-1,77970255372933;-2,00948145120349;-3,08949875540861;-4,83704358487614
-2,54621397137362;-3,81988030303744;0,630284825623331;-4,94676765448637
-1,01369702914267;0,412683751089367;-3,81026091046837;-2,3603355442008
-0,538798029127117;-3,02877631282024;1,23961062988716;-1,47981372916184
-1,50009331938627;2,27399834443234;-0,304317679772888;-2,84821699646286
-2,47113450034518;-0,575627925582795;0,68013229464567;-3,92652377274681
-1,32867321315883;-1,56010658477721;-2,05668342761227;-2,56403866769924
-1,25150771433443;-0,394223282527482;-2,07754229845227;-2,56055775138098
-0,759492390047033;0,704467900504687;-6,7986848585977;-2,49794489663537
0,276644486254765;-3,74347768158184;-1,33401519086996;0,363296787575984
-2,06981291540833;-1,5957640264551;-5,53441954593322;-4,93478253436405
-1,22021720742173;-2,05443990206027;1,00178227114111;-2,66627214166747
-2,8066365594495;2,19595908735115;-7,73425299553967;-6,90086660725992
2,26384838626049;2,64623488407088;8,44509209633706;3,881178254543
-2,10892596817882;-3,32653123036118;2,04687585912908;-4,08919144064222
-1,09404885006027;-2,21374262879327;-0,862630744524368;-2,81420611599735
-1,53901887974534;-0,427938189109212;3,68328072029527;-3,90170930561917
-1,07477532689889;-5,18806865041737;0,253425527153164;-3,11357818912561
-2,36739749010544;-1,52394784632945;2,76194679407326;-4,44817738952214
-2,11003693655058;-3,26403816061614;-0,518303264359684;-4,03482487089651
-0,459634849632412;-1,9688298383053;3,82953824007568;-1,31543025965351
-0,770099983353043;-1,65294016872249;-2,92602659574509;-3,28823533482492
-1,40378958500549;1,80193604475347;2,15581920460039;-3,85144886018105
-2,6246527834668;-1,66754371087286;-0,0852638372599217;-6,1224671157212
-1,82647050566102;-3,11474559216396;0,328585275779582;-4,92673848913701
-2,77020905579994;-1,63296410095598;3,10457757745807;-6,86245576667968
-3,48706577955809;-2,78946142909231;-1,2174142243189;-7,44421323080054
-0,325844296948472;1,28695911322988;3,60669369768608;-2,76240206718924
-1,8350717320609;0,0670372122622322;-4,6629768156107;-3,70785837045739
-3,07820029769906;-1,02958681534491;3,5701054392724;-6,8466814600298
-2,22143689464239;0,896632656868776;-7,20414038042016;-3,6349935593053
-1,77750092615319;-2,09577287752172;-0,886366780934611;-4,21571863702543
-1,13953904060416;-0,956564794038814;2,17825178521356;-2,29718834046547
-0,492111853022062;-4,16928991598802;2,34620922150488;-2,94692809403022
-2,01351481965551;-1,73473470513864;-0,229131636525671;-5,59302550525324
-2,28317030993032;-3,08526652648512;-1,22791346175922;-5,41559451762297
-2,42328442802367;-4,19450856527905;-1,87309298579814;-5,95713044536297
-0,579767521902005;-5,55440132274569;0,686640792276613;-2,1728776713931
-2,8439710551155;-0,615814090948805;-3,59197965151767;-5,71304662464583
-2,2982570794205;0,275036642192209;2,4970795409317;-6,03424167218546
-2,03334959150472;-1,74955109052584;-1,76656447313555;-5,15148221522559
-0,470388545715574;-3,58132723825394;2,06690188773125;-0,744609819793833
-1,09110093811714;-0,83952716399353;0,803245293635422;-3,12537204077698
-0,97732911150419;-0,101107331198127;-0,587133520446084;-3,11142960768483
-2,30714466598468;-3,03998611324909;-0,583813541480003;-4,00769691119853
-1,69917184425419;-2,75716143073717;-1,42223128933334;-3,23866082990811
-2,53665270968454;-2,08296713832071;1,02657712541047;-5,19512414897317
-2,7991865221166;-0,699374056706025;-1,74794696553013;-4,73812697503717
-3,46420813400976;-2,84991583941303;-1,28534463853295;-7,63517389949405
-1,02080802595613;-0,267463403836404;-1,06993972445412;-3,05062828803597
-0,929772151565899;-0,996108639755062;-0,212707707434042;-3,00848608477456
-0,785244213989888;0,501642407302167;1,01617536846705;-1,72913497166136
-1,07768583375293;-1,61600094090235;-2,01022790319373;-2,93891556882607
-2,72071674357045;-4,22026885768081;0,134863366674666;-6,23483696374741
-1,27139190307018;-0,69028154627067;2,39966676940344;-2,75882332687105
-1,99955800569112;-0,461102368693581;-0,0823505594918335;-5,15710102687675
-1,82218005652091;0,815737376555562;2,12183599359579;-4,02314578061824
-1,99943428367144;-1,03652143038035;-2,4739504314577;-4,65287805874966
-0,720452993024336;-0,856102459341495;-0,0926633020057729;-2,15461576452302
-2,05388669548882;-1,4089202697369;-1,15468723175954;-5,02162252354251
-1,94841713520114;-3,11842436536056;-1,19116359373213;-3,9329230571079
-3,45994387687531;-0,877481442853998;-0,0185379541832676;-8,30886775003807
-2,86160168991112;-1,98465299840419;-9,50028883573776;-4,71203136815382
-1,75012934246529;-0,566391661459933;0,194057505159058;-4,55300907829614
-1,16226190394605;-1,02633270618087;1,90663334574906;-1,65632144288462
-1,01956780649546;-6,21797268568868;0,656483155499967;-2,95821598705913
-0,625152164800233;-2,14919979603574;1,41670722194504;-1,80349078669441
-1,01487449471557;1,11154219906126;4,05270427534585;-3,72829245167534
-0,258740950607363;-0,728445028172873;-0,689293087906374;-1,31947583589154
-1,56336017775551;-2,45233580044157;0,974590539723205;-3,50445935111601
-3,09714801606484;-1,47902478113599;-2,67676736463046;-7,24066377359059
-1,65904191183458;-0,736021854620113;-0,572142460467717;-4,14553892463295
-0,531487730992923;-0,154904191281691;-1,98118867251989;-2,16442001307099
-0,485398636211026;0,882896512401034;2,29266902839859;-2,44668296722003
-1,1821244571409;-2,47044639519769;-0,809082448026319;-2,45136689195659
-2,14213034598841;-4,80289321468283;3,38786702644759;-4,08496750465077
-1,36391390222259;-1,28547914935466;-1,69936483566542;-3,45364068045429
-0,454826072208314;-3,08824817552493;0,635481807631366;-1,40571355518006
-4,20956351001516;-1,21728229626038;-3,09521354875014;-7,7551854794071
-2,14584980195057;0,372493973022211;-1,39554415115043;-3,73800371449433
-3,97632923461447;-1,0456594209877;4,00555319159649;-8,34072464743384
-1,74406627089549;-0,183053005983864;-0,662761840416768;-3,98082692648643
-2,34062823673648;0,491984928377714;-3,32756762266439;-5,33802680871176
-1,29072505642543;-0,785100828826479;0,271989526886953;-3,20890745246253
-2,70373023972927;-1,64328307119876;-0,751510903681771;-4,92828584891259
-2,11514854829803;-3,4821549126144;-4,24256574124525;-4,04616194901371
-1,77983729824211;-0,0520915064012004;-2,66298043174387;-3,82887734904999
-0,636831026011568;-1,13864381207826;-0,582830683906707;-2,45299972084567
-1,39313455103886;-2,06194511938424;1,89487974071572;-4,69380106775772
-1,30620257309566;-0,0812240971649887;-0,575461579383994;-3,35497455626506
-2,88340182717915;-5,81693456763975;-4,89644754888216;-6,16774546561272
-1,80229976992193;-0,761129796197381;-1,52353916464343;-3,95368180753322
-2,36138215443987;-5,82113463940324;-0,940861034238264;-5,06804529385411
